"member_id";"longitude";"latitude";"elevation";"time"
26;-3,790706;37,777022;515,208;2023-03-01 20:10:20
26;-3,790084;37,777243;515,277;2023-03-01 20:10:41
26;-3,788951;37,777155;515,46;2023-03-01 20:10:55
26;-3,788735;37,777231;516,841;2023-03-01 20:11:01
26;-3,78848;37,777355;518,208;2023-03-01 20:11:09
26;-3,788175;37,777456;518,819;2023-03-01 20:11:18
26;-3,787899;37,77753;517,677;2023-03-01 20:11:27
26;-3,787578;37,777643;516,82;2023-03-01 20:11:36
26;-3,787087;37,77782;515,273;2023-03-01 20:11:50
26;-3,786775;37,77793;514,682;2023-03-01 20:12:00
26;-3,786337;37,778066;513,019;2023-03-01 20:12:13
26;-3,78596;37,778179;512,285;2023-03-01 20:12:24
26;-3,785654;37,778307;511,247;2023-03-01 20:12:33
26;-3,785428;37,778394;510,811;2023-03-01 20:12:40
26;-3,78525;37,778357;510,015;2023-03-01 20:12:46
26;-3,785248;37,778058;511,062;2023-03-01 20:12:58
26;-3,785272;37,777918;511,675;2023-03-01 20:13:04
26;-3,785315;37,777755;512,468;2023-03-01 20:13:11
26;-3,785336;37,777566;513,816;2023-03-01 20:13:19
26;-3,785359;37,777443;514,608;2023-03-01 20:13:24
26;-3,785539;37,776994;517,211;2023-03-01 20:13:43
26;-3,78555;37,776852;518,219;2023-03-01 20:13:49
26;-3,785542;37,776656;519,232;2023-03-01 20:13:56
26;-3,785542;37,776482;520,667;2023-03-01 20:14:03
26;-3,785557;37,776308;521,619;2023-03-01 20:14:10
26;-3,785615;37,776175;522,689;2023-03-01 20:14:16
26;-3,785713;37,775869;524,869;2023-03-01 20:14:31
26;-3,785795;37,775072;530,225;2023-03-01 20:15:08
26;-3,785827;37,774677;531,808;2023-03-01 20:15:21
26;-3,785851;37,774505;532,844;2023-03-01 20:15:31
26;-3,785744;37,774064;535,065;2023-03-01 20:15:44
26;-3,785768;37,773824;536,895;2023-03-01 20:15:57
26;-3,78585;37,773575;537,623;2023-03-01 20:16:05
26;-3,785904;37,773422;538,208;2023-03-01 20:16:11
26;-3,785944;37,773276;539,451;2023-03-01 20:16:18
26;-3,785978;37,773193;540,219;2023-03-01 20:16:25
26;-3,786067;37,772746;542,424;2023-03-01 20:16:40
26;-3,786128;37,772384;544,655;2023-03-01 20:16:56
26;-3,786376;37,771934;548,42;2023-03-01 20:17:24
26;-3,786365;37,771734;549,008;2023-03-01 20:17:31
26;-3,78639;37,771186;551,865;2023-03-01 20:17:52
26;-3,786459;37,771033;552,468;2023-03-01 20:17:59
26;-3,786423;37,770673;554,608;2023-03-01 20:18:14
26;-3,786498;37,770319;557,28;2023-03-01 20:18:35
26;-3,786554;37,76957;562,669;2023-03-01 20:19:13
26;-3,786565;37,76936;563,685;2023-03-01 20:19:29
26;-3,786164;37,769128;564,481;2023-03-01 20:19:43
26;-3,785937;37,769072;564,062;2023-03-01 20:19:51
26;-3,785748;37,769023;563,888;2023-03-01 20:19:57
26;-3,785508;37,768937;563,043;2023-03-01 20:20:04
26;-3,784807;37,768706;559,408;2023-03-01 20:20:23
26;-3,78457;37,768627;558,261;2023-03-01 20:20:30
26;-3,784352;37,768533;557,079;2023-03-01 20:20:36
26;-3,784052;37,76851;556,052;2023-03-01 20:20:43
26;-3,783545;37,768687;554,081;2023-03-01 20:20:54
26;-3,783115;37,768406;552,071;2023-03-01 20:21:14
26;-3,78301;37,768232;552,069;2023-03-01 20:21:21
26;-3,782943;37,76801;551,812;2023-03-01 20:21:29
26;-3,783028;37,7679;551,891;2023-03-01 20:21:34
26;-3,783225;37,767829;553,619;2023-03-01 20:21:41
26;-3,783362;37,767823;555,008;2023-03-01 20:21:47
26;-3,783687;37,767712;556,844;2023-03-01 20:22:03
26;-3,783747;37,767571;557,052;2023-03-01 20:22:08
26;-3,783814;37,767339;557,668;2023-03-01 20:22:19
26;-3,783931;37,767278;557,642;2023-03-01 20:22:24
26;-3,784067;37,767218;558,026;2023-03-01 20:22:29
26;-3,784285;37,767128;559,618;2023-03-01 20:22:37
26;-3,784437;37,767046;560,866;2023-03-01 20:22:45
26;-3,784512;37,766906;560,479;2023-03-01 20:22:57
26;-3,784484;37,766489;559,023;2023-03-01 20:23:08
26;-3,784532;37,766312;557,282;2023-03-01 20:23:15
26;-3,784579;37,766156;556,091;2023-03-01 20:23:21
26;-3,784652;37,765973;554,859;2023-03-01 20:23:27
26;-3,784972;37,765528;551,695;2023-03-01 20:23:46
26;-3,7853;37,765022;548,853;2023-03-01 20:24:07
26;-3,785433;37,764774;549,624;2023-03-01 20:24:16
26;-3,785552;37,764574;550,415;2023-03-01 20:24:25
26;-3,785806;37,764237;552,009;2023-03-01 20:24:39
26;-3,786485;37,763843;555,287;2023-03-01 20:25:04
26;-3,786721;37,763746;555,687;2023-03-01 20:25:12
26;-3,786955;37,763696;556,042;2023-03-01 20:25:19
26;-3,787449;37,763656;557,062;2023-03-01 20:25:34
26;-3,78776;37,763668;557,013;2023-03-01 20:25:45
26;-3,787941;37,763718;557,411;2023-03-01 20:25:51
26;-3,788081;37,763747;557,658;2023-03-01 20:25:56
26;-3,78836;37,763695;558,605;2023-03-01 20:26:05
26;-3,788582;37,763578;558,808;2023-03-01 20:26:14
26;-3,788699;37,763432;559,08;2023-03-01 20:26:21
26;-3,788774;37,763232;558,849;2023-03-01 20:26:28
26;-3,78885;37,763073;558,427;2023-03-01 20:26:34
26;-3,78897;37,762888;558,43;2023-03-01 20:26:42
26;-3,788973;37,762773;558,457;2023-03-01 20:26:48
26;-3,788948;37,762532;558,227;2023-03-01 20:26:59
26;-3,78994;37,762185;560,478;2023-03-01 20:27:31
